anon_name,z_helio,SALT2_x0,SALT2_x0_err,SALT2_x1,SALT2_x1_err,SALT2_c,SALT2_c_err,SALT2_mbstar,SALT2_MB191,SNEMO2_c0,SNEMO2_c0_err,SNEMO2_As,SNEMO2_As_err,SNEMO2_c1,SNEMO2_c1_err,SNEMO2_mbstar,SNEMO2_MB191,SNEMO7_c0,SNEMO7_c0_err,SNEMO7_As,SNEMO7_As_err,SNEMO7_c1,SNEMO7_c1_err,SNEMO7_c2,SNEMO7_c2_err,SNEMO7_c3,SNEMO7_c3_err,SNEMO7_c4,SNEMO7_c4_err,SNEMO7_c5,SNEMO7_c5_err,SNEMO7_c6,SNEMO7_c6_err,SNEMO7_mbstar,SNEMO7_MB191,SNEMO15_c0,SNEMO15_c0_err,SNEMO15_As,SNEMO15_As_err,SNEMO15_c1,SNEMO15_c1_err,SNEMO15_c2,SNEMO15_c2_err,SNEMO15_c3,SNEMO15_c3_err,SNEMO15_c4,SNEMO15_c4_err,SNEMO15_c5,SNEMO15_c5_err,SNEMO15_c6,SNEMO15_c6_err,SNEMO15_c7,SNEMO15_c7_err,SNEMO15_c8,SNEMO15_c8_err,SNEMO15_c9,SNEMO15_c9_err,SNEMO15_c10,SNEMO15_c10_err,SNEMO15_c11,SNEMO15_c11_err,SNEMO15_c12,SNEMO15_c12_err,SNEMO15_c13,SNEMO15_c13_err,SNEMO15_c14,SNEMO15_c14_err,SNEMO15_mbstar,SNEMO15_MB191
SN132,0.036446,0.002644209765415073,1.2817799787184313e-06,-1.0066834940678375,0.0025383085161052314,-0.05143752433235704,0.0003683623872156401,16.949963593208338,0.023383468020618636,2.6755689539108506e-16,2.638381319086959e-19,0.26176456297787,0.0011020096891697184,1.6317875998253033,0.0034818250063436426,16.94106011533684,0.014479990149119715,2.554356132422503e-16,2.544491977406839e-19,0.19937425840741163,0.0010739794850372361,-0.21338913166007956,0.0029005057924954615,1.3448344173817066,0.003213620935861821,-1.8579776408219786,0.005571707330291338,0.7145606277082539,0.007997128431660276,-2.452420520458052,0.011168298608410187,-1.6904350674937145,0.011108820718520417,16.89426324587335,-0.03231687931436866,2.499682135764031e-16,3.0536254436261104e-19,-0.08514131621479848,0.001249936759569393,-0.2175522735950821,0.003411202434306044,1.3408345289512553,0.0035920066630106516,-1.7040958584211872,0.006307663485506953,-0.30474821152873943,0.008384485527036236,-2.261398971914266,0.011927117016489875,0.6317897375686314,0.011474050886988892,0.6001392070315319,0.014823048449319596,3.503691112953419,0.016777260818373895,-1.512706440694938,0.018720403117899968,0.5944407120400026,0.01861416175965735,2.139825814388807,0.01856255035434853,-1.0982211122453407,0.020092911170088153,2.349148684022129,0.023738615231562867,0.20487733806081998,0.03161277930085011,16.86700695231445,-0.05957317287326802
SN133,0.066014,0.0010263735911554828,6.471616536520144e-07,0.40444218569695156,0.004625480648318698,-0.062100869304151374,0.0004990626621645213,17.97719504830013,-0.2854859691562588,8.953935245014849e-17,1.3281504275934464e-19,0.049502634751386054,0.0015694434862391009,-0.8605717972482001,0.006783306050573724,18.008113587070923,-0.2545674303854639,8.633624833404408e-17,1.456995677688454e-19,0.021227559671711305,0.0017113726238520504,-0.18700937316982014,0.00460595574672705,-0.8731966331921157,0.006216849917106504,-0.6498707848619194,0.008611272307723116,-0.6011861150050954,0.013322697301455449,-1.0891478697629662,0.01716931485650483,0.6018556562930311,0.018421871584356188,18.001891959291882,-0.26078905816450515,8.456930493020222e-17,1.781264639744375e-19,-0.2601081920759203,0.0019843630083126833,-0.23596237905035977,0.005529026173592448,-0.8679753049871479,0.006570968567904592,-1.020434926826244,0.009516864676876421,0.6964257953492865,0.013565557664700238,-0.23694290852807853,0.01813711726038735,-0.7716303792007047,0.022658682629064744,1.1086462727352888,0.024302779630066388,0.7987114946498757,0.030663191204984386,-0.44865448964239363,0.026921807336598103,-1.1623101822265607,0.0354176387103889,0.033734280737236944,0.031152604419032465,-0.39835793421109145,0.03689148381754197,-0.6579278689611456,0.03936389573387798,-1.1796065510803686,0.05017819865831675,17.99116225126186,-0.27151876619452864
SN134,0.04038,0.00195424320820875,2.482595642400526e-06,0.07519263836818091,0.006238945763566268,0.00030630273305121136,0.0009240069590709735,17.27814841824499,0.12272855397587534,2.2566670558773365e-16,5.060091161502301e-19,0.30588403578566314,0.0026045060572496867,-0.23356877131852016,0.008388815139408349,17.302333571395295,0.14691370712618124,2.380993956744779e-16,6.242370285009408e-19,0.3519900574462458,0.0028953447353235106,-0.5653085199799328,0.007454248650202872,-0.3854840939597928,0.007675063612347107,-1.0997465977065897,0.013149324557230693,0.4729737978765023,0.018869958153006083,0.4751129635439,0.02825913169628031,0.893000678933614,0.0239919411189592,17.278484708254332,0.12306484398521889,2.1904955865910953e-16,7.86054015167743e-19,-0.007623999365574008,0.0036179365521940587,-0.2370832734151822,0.010051679649404326,-0.1865778964380187,0.009109063763419592,-1.2262401413994315,0.01782668243580193,-0.746920124917148,0.022212846358077624,1.1665550680593544,0.033145583770668334,-1.2180292147655276,0.03472224916576379,-0.4637832349185551,0.040391889012244823,-0.3834729127631942,0.05208212863787974,0.3282606142298832,0.04400914176481251,-1.2617973736952166,0.04519664111261235,-0.2716658074668885,0.047596774432255524,-0.2833323764009741,0.04996445668377846,-0.6643698569914118,0.05305086944375224,1.4919534211069259,0.07843505484174043,17.295419568019994,0.1399997037508811
SN135,0.042224,0.0014871148733260897,1.4852715521276973e-06,-0.8052863717179672,0.004049679899722447,0.059006558342121096,0.000698053214276597,17.57454932120918,0.3192433486560695,2.0435684206426292e-16,3.581793949632422e-19,0.47971445949362845,0.002060613456139964,1.5725293571869479,0.006448954648018502,17.52648473737071,0.2711787648175985,2.2190633387118066e-16,4.0468999045653465e-19,0.5496666855847909,0.0021148874768549685,-1.2368006855996594,0.005418111525074036,0.869236337244077,0.005732061543311725,0.0288618884737879,0.010122293093261988,1.292272107169719,0.015120847549525937,0.4540869829087395,0.02133721730370631,-1.207010595045201,0.019939405686718772,17.500706498724444,0.24540052617133412,2.4803179144072574e-16,6.393017122806083e-19,0.3933057139859226,0.002662825503879689,-1.314250732683714,0.007889324580760231,0.8028670173941439,0.007142965909087067,1.089521255853711,0.01171601182743574,-1.4882754688709312,0.016875886730115624,-1.029580696631113,0.022223640482880717,2.0736758969757894,0.02683050328743875,0.31632029156720165,0.0304422916714378,-1.499648778923726,0.04363543922246805,1.3084357884085804,0.03287681932557533,1.7023952781880087,0.038975575607007214,2.6203043033667566,0.03195502585841055,-0.09885309862749381,0.0373601075129202,1.287327009077753,0.03901987940881732,0.923369808315563,0.05472402525301542,17.54426054594932,0.2889545733962109
SN136,0.063194,0.000604456237218054,8.096756801747712e-07,-1.1634810222598317,0.008028090285095248,0.02531945261607582,0.0010325244841796867,18.552256281103798,0.3886951581803153,7.794285271449331e-17,2.202246686322761e-19,0.4607820685655266,0.003148136187371788,1.912206075875769,0.013371186742419484,18.527713983233312,0.3641528603098294,7.755381427381736e-17,2.392802389355425e-19,0.43441058632151375,0.0031943096370399705,-0.5198926846754244,0.009203995161827795,1.8432158258962623,0.010167042571799156,-2.0721106192469883,0.01508653543512595,0.9917487106939902,0.02524991139334804,-1.0753165649964274,0.0324066090723338,-0.3099004228516833,0.03699845397377608,18.461066334127885,0.29750521120440254,7.852484807947031e-17,3.204742492870335e-19,0.17424880226796446,0.003977706173502874,-0.3268599506607206,0.011964639853718186,2.0128150372705953,0.011711953901117214,-1.647751377940704,0.019728253968319273,-1.1188862079344304,0.029841855239842792,-1.8472086069742346,0.03858341008902364,0.4090516417571006,0.04448894944949947,0.4367932021909855,0.047754603011640924,-0.2757174856379656,0.06712948798003213,0.4802014676775972,0.05521342265610955,-0.12156613959293416,0.06346780671064901,0.11470726278422383,0.05457209374381276,-0.899430978762247,0.06251775053217992,1.0445688243814217,0.07657967080332748,1.1245242439847036,0.09959104588606468,18.464306671941934,0.3007455490184512
SN137,0.013279,0.0231143241252304,3.4352928237322006e-06,0.7903001580981206,0.0008527188508021706,0.062330171235207565,0.00010937203017791764,14.595497587878423,-0.10107177959972447,3.1814814177659967e-15,8.631651232556025e-19,0.41382314815752963,0.00030514420431866217,-1.0609109479824,0.0010943593349142578,14.629244679631817,-0.06732468784633028,3.064557361401693e-15,8.598784265457123e-19,0.3687645396719734,0.00030379882759066086,0.9692922885812365,0.0009048505676954767,-0.7509830023467909,0.000936839714835325,-0.18320479434699877,0.0017308836770000785,-0.43765422864238346,0.0024678660994898248,-1.8955304902364851,0.0033866750611616257,-0.4467731146402869,0.0032835593745264118,14.654495663496938,-0.042073703981209576,2.921950391084749e-15,1.0659002332054278e-18,0.06029636989191012,0.0003747806677488706,0.8980143271493866,0.001066659956419604,-0.8850076926454857,0.0010866168798025625,-0.4141305651267899,0.0019772902884779195,1.1468313499970684,0.002568744699952252,-0.4221482829724721,0.0036655248205771686,-1.9445725291964049,0.0035589853552390714,-1.2316991872446064,0.004375242782035328,0.468413518583656,0.004818460765820604,0.5925625745426046,0.005520870363526396,-0.2520719040185462,0.005493326607297532,0.8715418658470409,0.005805617845416242,-0.09193139040624843,0.00609299123672151,1.8346049072045894,0.0071357914208950435,1.475262935833543,0.0092555600828856,14.6675172373208,-0.029052130157346312
SN138,0.041052,0.002903628170712269,1.4066123714033144e-06,-0.5329192264716003,0.003050244555419573,-0.018078577835011878,0.00037898385256978815,16.848338920377042,-0.343986297458752,3.214476863202709e-16,3.406727451456459e-19,0.2977656729382101,0.001150012428276296,0.719289972007136,0.004303572104449685,16.845676524211843,-0.34664869362395123,3.21984334280947e-16,3.724339532368744e-19,0.29712685326484944,0.0011988553670537296,-0.3225586314046378,0.003159092072242224,0.5849068289181183,0.0041132874993304504,-1.2485914772040516,0.006453770378146667,1.2532502297769437,0.00950803432035464,-0.2792362182007082,0.012761555396254036,-0.7206429987799439,0.013186012795540804,16.819702462654448,-0.3726227551813466,3.0505299418016275e-16,4.1918580206379927e-19,-0.023232458082670604,0.0013395580223398472,-0.2399889305025109,0.003933785406174155,0.6805448824741767,0.004367187589317356,-1.1485186062866664,0.007182354324195804,-1.049460620858376,0.009752785223809495,-0.0920433491503907,0.013875851655627857,-0.7019084276363472,0.014728557524322426,-0.8331091272747102,0.0175714017509788,1.9891561845951529,0.02284303108418555,0.153885629582577,0.020539460257693137,-0.1779986595813412,0.023809647698918187,0.18382560515865265,0.022090951760052536,1.5603917967526293,0.02286553983618458,0.748563626575752,0.025998887981695862,-0.3119647289472578,0.03753912093194261,16.838326952190386,-0.3539982656454086
SN139,0.02338,0.012258672652227964,5.084458087180552e-06,0.4749235497117512,0.0017598661083758399,-0.15152321966101479,0.00027248419838617676,15.28350160882994,-0.6580091142827378,7.471601586096049e-16,5.928029756824145e-19,-0.2390050267777628,0.0008726998711194729,-0.9631071471447967,0.0037023601734050933,15.327921766043747,-0.6135889570689308,7.848679589672014e-16,7.084466825199779e-19,-0.2036238618557018,0.0009487814948418871,-0.32082932192487235,0.0025224961043005044,-0.6549427449213514,0.003396708108320382,-0.609060622987375,0.004648190367634582,-1.41186546831878,0.007184453222448744,-0.9098484395980329,0.009019525837742468,1.2491858032127325,0.009074466092971623,15.293920442131482,-0.6475902809811984,7.997510213045816e-16,8.215558248328448e-19,-0.44877936824782516,0.001047343395171222,-0.3518103541206763,0.0033634862356617824,-0.814054167619215,0.003754862819336821,-0.795768839362589,0.0055400365387151705,0.8249764294605235,0.008096894764660115,-0.15143042809322793,0.008861814009870406,-0.30708022947470326,0.012517905167376022,1.7226884924632753,0.012802933664861798,-0.8596190768795093,0.017705333393728588,-0.23112323664280865,0.01408676631461478,0.18734654117465865,0.016714060319216593,1.1647178614317273,0.014871297905377353,-1.4217933396605051,0.016276484302490773,-1.662417551316313,0.020154854450829443,-1.5434004821188267,0.023428551206422496,15.292089118181194,-0.6494216049314829
SN140,0.020728,0.006360987447130262,1.5226764766010887e-06,0.20928197638992962,0.0011903823124544716,0.0937383150821427,0.00017384694814049644,15.996145117141861,0.3203902444243205,9.826135270208137e-16,4.46343544609949e-19,0.537201730066597,0.0005098174740693291,0.21788158656159595,0.001816651467940187,15.982170279443304,0.30641540672576184,9.86480033511905e-16,5.047000165711788e-19,0.5395568252526122,0.0005444935617567476,-0.42891447666951343,0.0013658782228963952,-0.0058231551083451905,0.0015941910933519958,-0.15012121880081786,0.0026727834619004634,-0.1768348599872649,0.004254765180442157,1.380676780593415,0.005361203412928709,-0.7461198878280335,0.005434666668928886,15.9770956537934,0.30134078107585793,9.647172062533477e-16,5.787078459227747e-19,0.2507977345495842,0.0006184723765667034,-0.6555610035056034,0.0015142813056348496,0.06177234501125106,0.0017910974930641463,0.18696159775608834,0.00291293885806837,0.16452696601329464,0.004507826177535114,1.4310799054294936,0.005369270896925767,1.3976034394700285,0.005591579828898262,-0.792095287988646,0.007318975177259907,2.1394879604982684,0.00777017440197492,1.2902004277685553,0.009142595928006753,1.5953223403002337,0.00926529874339637,0.10084490377303901,0.009301881352893473,-1.8583865474280596,0.010005886906842915,0.6617330831846324,0.013240041474071219,1.4405339751174022,0.014257504972449675,15.979194157021128,0.303439284303586
SN141,0.03152,0.002334673650880692,8.294810674500249e-07,0.8163551878650495,0.0019846386366123023,0.0970264364068365,0.0002604735140308629,17.0842869211176,0.48091124257694773,3.6243271701021096e-16,2.4005060905776837e-19,0.5125275906145728,0.0007483486882164359,-1.1171396724834217,0.0029083135049305974,17.122537901408084,0.5191622228674326,3.5538531583427124e-16,2.477335846524076e-19,0.5009041911399201,0.0007689159220194537,0.0009596730754282135,0.0021758089745655307,-0.9388251408185759,0.002475858330277437,-0.14299866268008898,0.004120237020794945,-1.4144986772854704,0.006340377865282028,1.4604793022464442,0.008360224549756181,0.7018869140573809,0.008560663881738761,17.137040677460668,0.5336649989200168,3.532591370747146e-16,3.120907739463616e-19,0.2310005349823392,0.0009044527546054604,-0.21271458988977265,0.002702130234798464,-0.9495321061816266,0.0027432590896250544,-0.25866727481290397,0.004668064931836035,1.1293210881061189,0.0066662589878773715,1.7954868919069398,0.00873868699535532,0.6395702118781106,0.009661530634632752,-0.004556642799594002,0.011185723291896202,-0.5373490998831123,0.013033719295693417,0.2342543994711015,0.01347543334704366,1.1852137341737752,0.014514905863476719,0.2987661410587723,0.013791468943412008,0.13318201299425958,0.015057788509272745,-1.62644671191876,0.017702947068710072,-0.36088986330418393,0.023243952746802538,17.136365467078665,0.5329897885380142
